20100428,1718.2,1718.2,1718.2,1718.2,0,0
20100429,1738.6,1738.6,1738.6,1738.6,0,0
20100430,1749.9,1749.9,1749.9,1749.9,0,0
20100503,1733.3,1733.3,1733.3,1733.3,0,0
20100504,1691.1,1691.1,1691.1,1691.1,0,0
20100505,1654.4,1654.4,1654.4,1654.4,0,0
20100506,1671.6,1671.6,1671.6,1671.6,0,0
20100507,1670.9,1670.9,1670.9,1670.9,0,0
20100510,1699.0,1699.0,1699.0,1699.0,0,0
20100511,1706.3,1706.3,1706.3,1706.3,0,0
20100512,1752.9,1752.9,1752.9,1752.9,0,0
20100513,1744.9,1744.9,1744.9,1744.9,0,0
20100514,1720.9,1720.9,1720.9,1720.9,0,0
20100517,1668.7,1668.7,1668.7,1668.7,0,0
20100518,1696.1,1696.1,1696.1,1696.1,0,0
20100519,1611.1,1611.1,1611.1,1611.1,0,0
20100520,1500.4,1500.4,1500.4,1500.4,0,0
20100521,1505.9,1505.9,1505.9,1505.9,0,0
20100524,1540.4,1540.4,1540.4,1540.4,0,0
20100525,1498.0,1498.0,1498.0,1498.0,0,0
20100526,1536.4,1536.4,1536.4,1536.4,0,0
20100527,1559.6,1559.6,1559.6,1559.6,0,0
20100528,1556.4,1556.4,1556.4,1556.4,0,0
20100601,1556.8,1556.8,1556.8,1556.8,0,0
20100602,1557.7,1557.7,1557.7,1557.7,0,0
20100603,1550.6,1550.6,1550.6,1550.6,0,0
20100604,1532.8,1532.8,1532.8,1532.8,0,0
20100607,1524.5,1524.5,1524.5,1524.5,0,0
20100608,1536.3,1536.3,1536.3,1536.3,0,0
20100609,1541.8,1541.8,1541.8,1541.8,0,0
20100610,1544.3,1544.3,1544.3,1544.3,0,0
20100611,1544.8,1544.8,1544.8,1544.8,0,0
20100614,1574.1,1574.1,1574.1,1574.1,0,0
20100615,1590.0,1590.0,1590.0,1590.0,0,0
20100616,1580.3,1580.3,1580.3,1580.3,0,0
20100617,1585.0,1585.0,1585.0,1585.0,0,0
20100618,1599.7,1599.7,1599.7,1599.7,0,0
20100621,1603.3,1603.3,1603.3,1603.3,0,0
20100622,1606.5,1606.5,1606.5,1606.5,0,0
20100623,1579.1,1579.1,1579.1,1579.1,0,0
20100624,1573.0,1573.0,1573.0,1573.0,0,0
20100625,1579.1,1579.1,1579.1,1579.1,0,0
20100628,1574.9,1574.9,1574.9,1574.9,0,0
20100629,1560.0,1560.0,1560.0,1560.0,0,0
